,account_id,alliance_id,timestamp,raw_message
164207,6cdb5ce77d5d095b47d64de4dc99720d34e51e95be5089f78055e56f215aef05,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 10:06:42.508000+00:00,Like 71
177642,6cdb5ce77d5d095b47d64de4dc99720d34e51e95be5089f78055e56f215aef05,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 10:07:01.707000+00:00,Ok lemme know when u can
52845,1711834e5403e89b69a8d87463d9e9d14050eaf322179c0364747748ec89fa4f,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 10:07:05.662000+00:00,I have 972
89809,6cdb5ce77d5d095b47d64de4dc99720d34e51e95be5089f78055e56f215aef05,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 10:07:09.133000+00:00,Hmm
166790,c41b48f704be1b5568445305243552d566cb9621d913bc36089992615184ab64,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 10:07:33.058000+00:00,U need pass Royale for the colours to work btw
116385,6cdb5ce77d5d095b47d64de4dc99720d34e51e95be5089f78055e56f215aef05,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 10:07:37.692000+00:00,Yeah yeah
110282,c41b48f704be1b5568445305243552d566cb9621d913bc36089992615184ab64,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 10:07:54.658000+00:00,Lame ass colour
6873,6cdb5ce77d5d095b47d64de4dc99720d34e51e95be5089f78055e56f215aef05,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 10:08:03.305000+00:00,hmm u tell me what colour then
170480,6cdb5ce77d5d095b47d64de4dc99720d34e51e95be5089f78055e56f215aef05,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 10:08:20.702000+00:00,Turquoise?
30610,6cdb5ce77d5d095b47d64de4dc99720d34e51e95be5089f78055e56f215aef05,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 10:08:44.117000+00:00,What nah that shit boring
85592,c41b48f704be1b5568445305243552d566cb9621d913bc36089992615184ab64,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 10:09:03.184000+00:00,U can’t have blue or red
78512,c41b48f704be1b5568445305243552d566cb9621d913bc36089992615184ab64,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 10:09:15.401000+00:00,Coz there’s are my colours
9561,6cdb5ce77d5d095b47d64de4dc99720d34e51e95be5089f78055e56f215aef05,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 10:09:20.550000+00:00,Bruh
87582,6cdb5ce77d5d095b47d64de4dc99720d34e51e95be5089f78055e56f215aef05,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 10:09:25.932000+00:00,Ok is yellow there
89605,c41b48f704be1b5568445305243552d566cb9621d913bc36089992615184ab64,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 10:09:32.850000+00:00,Not for you
88848,6cdb5ce77d5d095b47d64de4dc99720d34e51e95be5089f78055e56f215aef05,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 10:09:38.743000+00:00,What lmao
81739,c41b48f704be1b5568445305243552d566cb9621d913bc36089992615184ab64,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 10:09:41.218000+00:00,Need to get uc for yellow
141870,6cdb5ce77d5d095b47d64de4dc99720d34e51e95be5089f78055e56f215aef05,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 10:09:45.539000+00:00,BRO
158261,6cdb5ce77d5d095b47d64de4dc99720d34e51e95be5089f78055e56f215aef05,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 10:09:50.597000+00:00,stfu I’m getting yellow
122372,c41b48f704be1b5568445305243552d566cb9621d913bc36089992615184ab64,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 10:09:59.824000+00:00,Yellow is just pass Royale
116145,c41b48f704be1b5568445305243552d566cb9621d913bc36089992615184ab64,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 10:10:03.540000+00:00,What a waste
90787,6cdb5ce77d5d095b47d64de4dc99720d34e51e95be5089f78055e56f215aef05,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 10:10:04.682000+00:00,damn
70806,6cdb5ce77d5d095b47d64de4dc99720d34e51e95be5089f78055e56f215aef05,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 10:10:06.606000+00:00,yeah
69899,6cdb5ce77d5d095b47d64de4dc99720d34e51e95be5089f78055e56f215aef05,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 10:10:17.656000+00:00,idgaf
145559,c41b48f704be1b5568445305243552d566cb9621d913bc36089992615184ab64,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 10:10:26.666000+00:00,U can have blue or red for a tenner
172203,6cdb5ce77d5d095b47d64de4dc99720d34e51e95be5089f78055e56f215aef05,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 10:10:35.901000+00:00,What
9782,c41b48f704be1b5568445305243552d566cb9621d913bc36089992615184ab64,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 10:10:50.898000+00:00,I’ll let u use them for a tenner
11652,6cdb5ce77d5d095b47d64de4dc99720d34e51e95be5089f78055e56f215aef05,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 10:10:56.938000+00:00,What’s a tender
92116,6cdb5ce77d5d095b47d64de4dc99720d34e51e95be5089f78055e56f215aef05,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 10:10:59.949000+00:00,TENNER
139481,c41b48f704be1b5568445305243552d566cb9621d913bc36089992615184ab64,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 10:11:29.032000+00:00,Are u even English?
133299,c41b48f704be1b5568445305243552d566cb9621d913bc36089992615184ab64,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 10:11:34.034000+00:00,Thought u lived here
75508,6cdb5ce77d5d095b47d64de4dc99720d34e51e95be5089f78055e56f215aef05,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 10:11:52.577000+00:00,Oh fuck u mean the money one
100975,6cdb5ce77d5d095b47d64de4dc99720d34e51e95be5089f78055e56f215aef05,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 10:11:55.744000+00:00,Or the cr one
174604,c41b48f704be1b5568445305243552d566cb9621d913bc36089992615184ab64,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 10:11:57.220000+00:00,Then u should know what a tenner is
50884,6cdb5ce77d5d095b47d64de4dc99720d34e51e95be5089f78055e56f215aef05,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 10:12:13.433000+00:00,I thought u meant I need to get league 10 for it💀
100558,c41b48f704be1b5568445305243552d566cb9621d913bc36089992615184ab64,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 10:12:13.581000+00:00,I mean £10
164063,6cdb5ce77d5d095b47d64de4dc99720d34e51e95be5089f78055e56f215aef05,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 10:12:17.876000+00:00,What nah
71588,c41b48f704be1b5568445305243552d566cb9621d913bc36089992615184ab64,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 10:12:41.945000+00:00,Ur too easy to mess with 💀
99156,6cdb5ce77d5d095b47d64de4dc99720d34e51e95be5089f78055e56f215aef05,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 10:13:01.377000+00:00,ykw fuck this
58393,6cdb5ce77d5d095b47d64de4dc99720d34e51e95be5089f78055e56f215aef05,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 10:13:10.011000+00:00,Ion care
152888,6cdb5ce77d5d095b47d64de4dc99720d34e51e95be5089f78055e56f215aef05,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 10:13:16.549000+00:00,2000 gems needed
79167,6cdb5ce77d5d095b47d64de4dc99720d34e51e95be5089f78055e56f215aef05,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 10:13:21.354000+00:00,I’m here at fucking 7`
113933,c41b48f704be1b5568445305243552d566cb9621d913bc36089992615184ab64,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 10:13:31.760000+00:00,I’m at 1200
142579,87cc82283731860311b5cc87cb6f28ea874e34272093b429bab386e74555d49a,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 10:13:36.267000+00:00,lol
127136,c41b48f704be1b5568445305243552d566cb9621d913bc36089992615184ab64,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 10:13:39.094000+00:00,Spend like 5k on emotes
19421,87cc82283731860311b5cc87cb6f28ea874e34272093b429bab386e74555d49a,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 10:13:45.596000+00:00,same
97765,6cdb5ce77d5d095b47d64de4dc99720d34e51e95be5089f78055e56f215aef05,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 10:13:58.328000+00:00,How many emotes ya;ll got
71025,6cdb5ce77d5d095b47d64de4dc99720d34e51e95be5089f78055e56f215aef05,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 10:14:07.477000+00:00,FUCK
13932,6cdb5ce77d5d095b47d64de4dc99720d34e51e95be5089f78055e56f215aef05,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 10:14:10.508000+00:00,I got 92
86241,c41b48f704be1b5568445305243552d566cb9621d913bc36089992615184ab64,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 10:14:22.493000+00:00,That’s a rare one
3428,6cdb5ce77d5d095b47d64de4dc99720d34e51e95be5089f78055e56f215aef05,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 10:14:29.406000+00:00,yeye first pass
166112,c41b48f704be1b5568445305243552d566cb9621d913bc36089992615184ab64,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 10:14:32.844000+00:00,I want that one but can’t no more :(
103841,6cdb5ce77d5d095b47d64de4dc99720d34e51e95be5089f78055e56f215aef05,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 10:14:42.976000+00:00,I want icegolem one☹️☹️
106737,6cdb5ce77d5d095b47d64de4dc99720d34e51e95be5089f78055e56f215aef05,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 10:14:47.846000+00:00,The pass
166395,c41b48f704be1b5568445305243552d566cb9621d913bc36089992615184ab64,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 10:16:33.676000+00:00,This the best emote in the game
172194,6cdb5ce77d5d095b47d64de4dc99720d34e51e95be5089f78055e56f215aef05,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 10:16:34.792000+00:00,I want that
168253,87cc82283731860311b5cc87cb6f28ea874e34272093b429bab386e74555d49a,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 10:16:38.933000+00:00,we need to force ppl to play more POL
68028,6cdb5ce77d5d095b47d64de4dc99720d34e51e95be5089f78055e56f215aef05,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 10:16:43.310000+00:00,Yeah
92634,6cdb5ce77d5d095b47d64de4dc99720d34e51e95be5089f78055e56f215aef05,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 10:16:48.753000+00:00,Milk what u at on pol
144313,6cdb5ce77d5d095b47d64de4dc99720d34e51e95be5089f78055e56f215aef05,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 10:16:54.458000+00:00,Ok nah
48254,c41b48f704be1b5568445305243552d566cb9621d913bc36089992615184ab64,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 10:17:02.251000+00:00,You both need to get league 7 before telling anyone else
143426,6cdb5ce77d5d095b47d64de4dc99720d34e51e95be5089f78055e56f215aef05,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 10:17:08.925000+00:00,Yeah no
18435,c41b48f704be1b5568445305243552d566cb9621d913bc36089992615184ab64,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 10:17:09.763000+00:00,First step on league 7
74351,6cdb5ce77d5d095b47d64de4dc99720d34e51e95be5089f78055e56f215aef05,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 10:17:15.685000+00:00,I worked my ass off for league 6
107198,c41b48f704be1b5568445305243552d566cb9621d913bc36089992615184ab64,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 10:17:21.829000+00:00,It’s not even hard 💀
29509,87cc82283731860311b5cc87cb6f28ea874e34272093b429bab386e74555d49a,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 10:17:21.999000+00:00,i am just saying
158721,c41b48f704be1b5568445305243552d566cb9621d913bc36089992615184ab64,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 10:17:32.633000+00:00,League 6 was the easiest league for me
44462,6cdb5ce77d5d095b47d64de4dc99720d34e51e95be5089f78055e56f215aef05,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 10:17:32.752000+00:00,Next season prolly
170702,6cdb5ce77d5d095b47d64de4dc99720d34e51e95be5089f78055e56f215aef05,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 10:17:41.571000+00:00,Kk I’ll push
98648,6cdb5ce77d5d095b47d64de4dc99720d34e51e95be5089f78055e56f215aef05,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 10:17:43.273000+00:00,Watch
157275,3d000bf269e9a4423ee9aa5c9453adf3481827f705cacadc4a24fc289792291d,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 10:17:47.003000+00:00,Dude wtf i played 5 games ladder and every game had a mk and a witch/wizard in it
18199,c41b48f704be1b5568445305243552d566cb9621d913bc36089992615184ab64,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 10:17:47.341000+00:00,Think I’ve lost like 5 games this whole season
48963,6cdb5ce77d5d095b47d64de4dc99720d34e51e95be5089f78055e56f215aef05,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 10:20:46.537000+00:00,Bruh
66334,6cdb5ce77d5d095b47d64de4dc99720d34e51e95be5089f78055e56f215aef05,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 10:20:50.057000+00:00,UC
124667,c41b48f704be1b5568445305243552d566cb9621d913bc36089992615184ab64,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 10:20:51.580000+00:00,U suck
32217,6cdb5ce77d5d095b47d64de4dc99720d34e51e95be5089f78055e56f215aef05,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 10:20:52.860000+00:00,HC
27647,1711834e5403e89b69a8d87463d9e9d14050eaf322179c0364747748ec89fa4f,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 10:33:22.028000+00:00,aspect how many wins till champion
71810,1711834e5403e89b69a8d87463d9e9d14050eaf322179c0364747748ec89fa4f,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 10:36:54.739000+00:00,ok
150216,1711834e5403e89b69a8d87463d9e9d14050eaf322179c0364747748ec89fa4f,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 10:37:00.728000+00:00,continue continue
68983,6cdb5ce77d5d095b47d64de4dc99720d34e51e95be5089f78055e56f215aef05,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 10:37:05.228000+00:00,no
125935,6cdb5ce77d5d095b47d64de4dc99720d34e51e95be5089f78055e56f215aef05,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 10:37:08.398000+00:00,I’ll lose
129613,1711834e5403e89b69a8d87463d9e9d14050eaf322179c0364747748ec89fa4f,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 10:37:09.242000+00:00,ok ok
2443,6cdb5ce77d5d095b47d64de4dc99720d34e51e95be5089f78055e56f215aef05,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 10:37:09.842000+00:00,Haha
122509,1711834e5403e89b69a8d87463d9e9d14050eaf322179c0364747748ec89fa4f,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 10:37:28.596000+00:00,rest after continuous wins are there
60794,6cdb5ce77d5d095b47d64de4dc99720d34e51e95be5089f78055e56f215aef05,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 10:55:25.396000+00:00,Starting 15 seconds is enough ‘
25188,0b68de38c7c8d941ea02f97526b4fd18f3283cbabeee7e2ae59bf5d5f0f8a6dd,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 11:08:44.903000+00:00,Yeah
84868,6cdb5ce77d5d095b47d64de4dc99720d34e51e95be5089f78055e56f215aef05,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 11:09:15.974000+00:00,Ah 7.5?
63777,0b68de38c7c8d941ea02f97526b4fd18f3283cbabeee7e2ae59bf5d5f0f8a6dd,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 11:09:18.026000+00:00,Well that’s the goal I set
164175,6cdb5ce77d5d095b47d64de4dc99720d34e51e95be5089f78055e56f215aef05,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 11:09:19.579000+00:00,Good luck
103884,6cdb5ce77d5d095b47d64de4dc99720d34e51e95be5089f78055e56f215aef05,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 11:09:26.124000+00:00,Play POL for now
134310,0b68de38c7c8d941ea02f97526b4fd18f3283cbabeee7e2ae59bf5d5f0f8a6dd,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 11:09:26.734000+00:00,Thx 😊
73708,6cdb5ce77d5d095b47d64de4dc99720d34e51e95be5089f78055e56f215aef05,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 11:09:30.343000+00:00,It’s pretty easy
170174,0b68de38c7c8d941ea02f97526b4fd18f3283cbabeee7e2ae59bf5d5f0f8a6dd,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 11:09:37.243000+00:00,Yeah it is
97753,6cdb5ce77d5d095b47d64de4dc99720d34e51e95be5089f78055e56f215aef05,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 11:09:44.311000+00:00,U gonna get easy asf opponents
148906,0b68de38c7c8d941ea02f97526b4fd18f3283cbabeee7e2ae59bf5d5f0f8a6dd,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 11:10:00.701000+00:00,I don’t use xbow for POL
88129,6cdb5ce77d5d095b47d64de4dc99720d34e51e95be5089f78055e56f215aef05,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 11:10:08.808000+00:00,Nah u can use anything
35256,0b68de38c7c8d941ea02f97526b4fd18f3283cbabeee7e2ae59bf5d5f0f8a6dd,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 11:10:08.837000+00:00,I use my own deck
19737,6cdb5ce77d5d095b47d64de4dc99720d34e51e95be5089f78055e56f215aef05,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 11:10:14.578000+00:00,You’ll get 5.6k matchups
165640,6cdb5ce77d5d095b47d64de4dc99720d34e51e95be5089f78055e56f215aef05,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 11:10:28.787000+00:00,Grind POL bro super helpful
116040,0b68de38c7c8d941ea02f97526b4fd18f3283cbabeee7e2ae59bf5d5f0f8a6dd,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 11:10:34.755000+00:00,I think I got a 3k matchup at one point
151770,0b68de38c7c8d941ea02f97526b4fd18f3283cbabeee7e2ae59bf5d5f0f8a6dd,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 11:10:51.762000+00:00,But that might’ve been for a challenge I forgot
96602,0b68de38c7c8d941ea02f97526b4fd18f3283cbabeee7e2ae59bf5d5f0f8a6dd,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 11:11:23.580000+00:00,I play a few matches of POL at times
21115,7f7f78f0d18bb65bb61f0590f936b070381f308a4983279ac1bba94c93819f51,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 11:22:41.457000+00:00,Noice!!!
33254,7f7f78f0d18bb65bb61f0590f936b070381f308a4983279ac1bba94c93819f51,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 11:27:38.751000+00:00,Aw man
48957,7f7f78f0d18bb65bb61f0590f936b070381f308a4983279ac1bba94c93819f51,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 11:30:58.567000+00:00,Aspect
85950,7f7f78f0d18bb65bb61f0590f936b070381f308a4983279ac1bba94c93819f51,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 11:31:01.250000+00:00,Spect me
97130,7f7f78f0d18bb65bb61f0590f936b070381f308a4983279ac1bba94c93819f51,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 11:31:02.921000+00:00,Pls
151936,ed224aa24238a592bcb37102db09a4b58b3558587198b178ac4c91e0103096ab,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 11:37:18.255000+00:00,Gaga googoo
29806,6cdb5ce77d5d095b47d64de4dc99720d34e51e95be5089f78055e56f215aef05,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 11:38:27.582000+00:00,Shiv u wanna laugh
171938,6cdb5ce77d5d095b47d64de4dc99720d34e51e95be5089f78055e56f215aef05,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 11:38:37.570000+00:00,Go to the server and go to memes
117867,6cdb5ce77d5d095b47d64de4dc99720d34e51e95be5089f78055e56f215aef05,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 11:38:47.136000+00:00,I posted a vid of goo goo gaga
82248,e6adee41cff641de7f1d3286a5287f640399ccf81d53710fed165302a1120c35,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 11:39:49.791000+00:00,Bro mad
9764,ed224aa24238a592bcb37102db09a4b58b3558587198b178ac4c91e0103096ab,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 11:42:07.266000+00:00,Did you actually?
44381,ed224aa24238a592bcb37102db09a4b58b3558587198b178ac4c91e0103096ab,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 11:42:11.434000+00:00,Wtf 😂
171888,6cdb5ce77d5d095b47d64de4dc99720d34e51e95be5089f78055e56f215aef05,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 11:43:37.780000+00:00,U saw?
107640,6cdb5ce77d5d095b47d64de4dc99720d34e51e95be5089f78055e56f215aef05,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 11:45:48.873000+00:00,Destroy
115634,9909846ff401f471d3102fcc82ee84bc7f95a87c555e901bada0c1d4f0125e99,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 11:46:15.025000+00:00,"I thought you gonna lose, but…"
72216,6cdb5ce77d5d095b47d64de4dc99720d34e51e95be5089f78055e56f215aef05,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 11:46:29.034000+00:00,Destroy
152893,6cdb5ce77d5d095b47d64de4dc99720d34e51e95be5089f78055e56f215aef05,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 11:46:35.557000+00:00,yo u gonna push 6k?
129465,6cdb5ce77d5d095b47d64de4dc99720d34e51e95be5089f78055e56f215aef05,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 11:46:40.995000+00:00,I’ll spectate
78270,6cdb5ce77d5d095b47d64de4dc99720d34e51e95be5089f78055e56f215aef05,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 11:46:47.703000+00:00,Clan score gonna go up!
146457,c41b48f704be1b5568445305243552d566cb9621d913bc36089992615184ab64,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 11:47:08.470000+00:00,Gonna try for 7200
135285,6cdb5ce77d5d095b47d64de4dc99720d34e51e95be5089f78055e56f215aef05,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 11:47:15.881000+00:00,milk I’ll speculate u
20486,c41b48f704be1b5568445305243552d566cb9621d913bc36089992615184ab64,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 11:47:17.467000+00:00,2 game away
143643,6cdb5ce77d5d095b47d64de4dc99720d34e51e95be5089f78055e56f215aef05,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 11:52:43.446000+00:00,Ggwp
60906,c41b48f704be1b5568445305243552d566cb9621d913bc36089992615184ab64,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 11:53:58.172000+00:00,He got too cocked and always gave me value
175028,c41b48f704be1b5568445305243552d566cb9621d913bc36089992615184ab64,96f5654de36f29efbc2ee289e5300a30f70b65e56662b86a56311f15444be631,2023-03-01 11:54:32.791000+00:00,Last game for 7200
